chunk,genes,num_genes,mse
chunk_0.parquet,"fcrl6,osbp2",2,9.265012308529313
chunk_0.parquet,"fcrl6,bambi",2,10.326467001541676
chunk_0.parquet,"fcrl6,lrrc37a2",2,10.59877511480355
chunk_0.parquet,"fcrl6,fyn",2,10.6024265947503
chunk_0.parquet,"fcrl6,tmt1a",2,11.018076751093977
chunk_0.parquet,"fcrl6,aifm2",2,11.098200584996679
chunk_0.parquet,"fcrl6,mstn",2,10.326467001541676
chunk_0.parquet,"fcrl6,sfmbt1",2,9.156880202255877
chunk_0.parquet,"fcrl6,pfn2",2,11.018076751093977
chunk_0.parquet,"osbp2,bambi",2,9.209101805676234
chunk_0.parquet,"osbp2,lrrc37a2",2,9.373618809136568
chunk_0.parquet,"osbp2,fyn",2,9.689744444457542
chunk_0.parquet,"osbp2,tmt1a",2,9.628438007876671
chunk_0.parquet,"osbp2,aifm2",2,9.680358334166096
chunk_0.parquet,"osbp2,mstn",2,9.209101805676234
chunk_0.parquet,"osbp2,sfmbt1",2,7.740672371424722
chunk_0.parquet,"osbp2,pfn2",2,9.628438007876671
chunk_0.parquet,"bambi,lrrc37a2",2,10.501619435649996
chunk_0.parquet,"bambi,fyn",2,10.722528395848194
chunk_0.parquet,"bambi,tmt1a",2,10.887867354405476
chunk_0.parquet,"bambi,aifm2",2,10.951083601733751
chunk_0.parquet,"bambi,mstn",2,10.248332704194137
chunk_0.parquet,"bambi,sfmbt1",2,9.057802742321488
chunk_0.parquet,"bambi,pfn2",2,10.887867354405476
chunk_0.parquet,"lrrc37a2,fyn",2,10.936230496403464
chunk_0.parquet,"lrrc37a2,tmt1a",2,10.887867354405476
chunk_0.parquet,"lrrc37a2,aifm2",2,11.289882539625332
chunk_0.parquet,"lrrc37a2,mstn",2,10.501619435649996
chunk_0.parquet,"lrrc37a2,sfmbt1",2,9.094229057500756
chunk_0.parquet,"lrrc37a2,pfn2",2,10.887867354405476
chunk_0.parquet,"fyn,tmt1a",2,11.266591751865016
chunk_0.parquet,"fyn,aifm2",2,11.319152799410796
chunk_0.parquet,"fyn,mstn",2,10.722528395848194
chunk_0.parquet,"fyn,sfmbt1",2,9.011068983724746
chunk_0.parquet,"fyn,pfn2",2,11.266591751865016
chunk_0.parquet,"tmt1a,aifm2",2,11.289882539625332
chunk_0.parquet,"tmt1a,mstn",2,10.887867354405476
chunk_0.parquet,"tmt1a,sfmbt1",2,9.665436086124117
chunk_0.parquet,"tmt1a,pfn2",2,10.887867354405476
chunk_0.parquet,"aifm2,mstn",2,10.951083601733751
chunk_0.parquet,"aifm2,sfmbt1",2,9.556756140321877
chunk_0.parquet,"aifm2,pfn2",2,11.289882539625332
chunk_0.parquet,"mstn,sfmbt1",2,9.057802742321488
chunk_0.parquet,"mstn,pfn2",2,10.887867354405476
chunk_0.parquet,"sfmbt1,pfn2",2,9.704354557717043
chunk_0.parquet,"fcrl6,osbp2,bambi",3,9.265012308529313
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2",3,9.444477210463043
chunk_0.parquet,"fcrl6,osbp2,fyn",3,9.544620980304618
chunk_0.parquet,"fcrl6,osbp2,tmt1a",3,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,aifm2",3,9.79118392109277
chunk_0.parquet,"fcrl6,osbp2,mstn",3,9.265012308529313
chunk_0.parquet,"fcrl6,osbp2,sfmbt1",3,7.799705141657865
chunk_0.parquet,"fcrl6,osbp2,pfn2",3,9.725137144636514
chunk_0.parquet,"fcrl6,bambi,lrrc37a2",3,10.59877511480355
chunk_0.parquet,"fcrl6,bambi,fyn",3,10.651670885407434
chunk_0.parquet,"fcrl6,bambi,tmt1a",3,11.018076751093977
chunk_0.parquet,"fcrl6,bambi,aifm2",3,11.098200584996679
chunk_0.parquet,"fcrl6,bambi,mstn",3,10.326467001541676
chunk_0.parquet,"fcrl6,bambi,sfmbt1",3,9.156880202255877
chunk_0.parquet,"fcrl6,bambi,pfn2",3,11.018076751093977
chunk_0.parquet,"fcrl6,lrrc37a2,fyn",3,10.867372174498637
chunk_0.parquet,"fcrl6,lrrc37a2,tmt1a",3,11.018076751093977
chunk_0.parquet,"fcrl6,lrrc37a2,aifm2",3,11.468992670497753
chunk_0.parquet,"fcrl6,lrrc37a2,mstn",3,10.59877511480355
chunk_0.parquet,"fcrl6,lrrc37a2,sfmbt1",3,9.19856355169172
chunk_0.parquet,"fcrl6,lrrc37a2,pfn2",3,11.018076751093977
chunk_0.parquet,"fcrl6,fyn,tmt1a",3,11.219589849307264
chunk_0.parquet,"fcrl6,fyn,aifm2",3,11.286549652790566
chunk_0.parquet,"fcrl6,fyn,mstn",3,10.625229733396138
chunk_0.parquet,"fcrl6,fyn,sfmbt1",3,9.162019096926286
chunk_0.parquet,"fcrl6,fyn,pfn2",3,11.219589849307264
chunk_0.parquet,"fcrl6,tmt1a,aifm2",3,11.468992670497753
chunk_0.parquet,"fcrl6,tmt1a,mstn",3,11.018076751093977
chunk_0.parquet,"fcrl6,tmt1a,sfmbt1",3,9.858934990707931
chunk_0.parquet,"fcrl6,tmt1a,pfn2",3,11.018076751093977
chunk_0.parquet,"fcrl6,aifm2,mstn",3,11.098200584996679
chunk_0.parquet,"fcrl6,aifm2,sfmbt1",3,9.697817247442764
chunk_0.parquet,"fcrl6,aifm2,pfn2",3,11.468992670497753
chunk_0.parquet,"fcrl6,mstn,sfmbt1",3,9.156880202255877
chunk_0.parquet,"fcrl6,mstn,pfn2",3,11.018076751093977
chunk_0.parquet,"fcrl6,sfmbt1,pfn2",3,9.73194503118942
chunk_0.parquet,"osbp2,bambi,lrrc37a2",3,9.373618809136568
chunk_0.parquet,"osbp2,bambi,fyn",3,9.689744444457542
chunk_0.parquet,"osbp2,bambi,tmt1a",3,9.628438007876671
chunk_0.parquet,"osbp2,bambi,aifm2",3,9.680358334166096
chunk_0.parquet,"osbp2,bambi,mstn",3,9.209101805676234
chunk_0.parquet,"osbp2,bambi,sfmbt1",3,7.740672371424722
chunk_0.parquet,"osbp2,bambi,pfn2",3,9.628438007876671
chunk_0.parquet,"osbp2,lrrc37a2,fyn",3,9.81013167826016
chunk_0.parquet,"osbp2,lrrc37a2,tmt1a",3,9.628438007876671
chunk_0.parquet,"osbp2,lrrc37a2,aifm2",3,9.914438260785722
chunk_0.parquet,"osbp2,lrrc37a2,mstn",3,9.373618809136568
chunk_0.parquet,"osbp2,lrrc37a2,sfmbt1",3,7.771579591320204
chunk_0.parquet,"osbp2,lrrc37a2,pfn2",3,9.628438007876671
chunk_0.parquet,"osbp2,fyn,tmt1a",3,10.00123476691574
chunk_0.parquet,"osbp2,fyn,aifm2",3,10.040415636804447
chunk_0.parquet,"osbp2,fyn,mstn",3,9.689744444457542
chunk_0.parquet,"osbp2,fyn,sfmbt1",3,7.722069846233159
chunk_0.parquet,"osbp2,fyn,pfn2",3,10.00123476691574
chunk_0.parquet,"osbp2,tmt1a,aifm2",3,9.914438260785722
chunk_0.parquet,"osbp2,tmt1a,mstn",3,9.628438007876671
chunk_0.parquet,"osbp2,tmt1a,sfmbt1",3,8.434664261502185
chunk_0.parquet,"osbp2,tmt1a,pfn2",3,9.628438007876671
chunk_0.parquet,"osbp2,aifm2,mstn",3,9.680358334166096
chunk_0.parquet,"osbp2,aifm2,sfmbt1",3,8.11350554044652
chunk_0.parquet,"osbp2,aifm2,pfn2",3,9.914438260785726
chunk_0.parquet,"osbp2,mstn,sfmbt1",3,7.740672371424722
chunk_0.parquet,"osbp2,mstn,pfn2",3,9.628438007876671
chunk_0.parquet,"osbp2,sfmbt1,pfn2",3,8.340086964857317
chunk_0.parquet,"bambi,lrrc37a2,fyn",3,10.936230496403464
chunk_0.parquet,"bambi,lrrc37a2,tmt1a",3,10.887867354405476
chunk_0.parquet,"bambi,lrrc37a2,aifm2",3,11.289882539625332
chunk_0.parquet,"bambi,lrrc37a2,mstn",3,10.501619435649996
chunk_0.parquet,"bambi,lrrc37a2,sfmbt1",3,9.08658857934939
chunk_0.parquet,"bambi,lrrc37a2,pfn2",3,10.887867354405476
chunk_0.parquet,"bambi,fyn,tmt1a",3,11.266591751865016
chunk_0.parquet,"bambi,fyn,aifm2",3,11.319152799410796
chunk_0.parquet,"bambi,fyn,mstn",3,10.722528395848194
chunk_0.parquet,"bambi,fyn,sfmbt1",3,9.011068983724746
chunk_0.parquet,"bambi,fyn,pfn2",3,11.266591751865016
chunk_0.parquet,"bambi,tmt1a,aifm2",3,11.289882539625332
chunk_0.parquet,"bambi,tmt1a,mstn",3,10.887867354405476
chunk_0.parquet,"bambi,tmt1a,sfmbt1",3,9.700604986087097
chunk_0.parquet,"bambi,tmt1a,pfn2",3,10.887867354405476
chunk_0.parquet,"bambi,aifm2,mstn",3,10.951083601733751
chunk_0.parquet,"bambi,aifm2,sfmbt1",3,9.556756140321877
chunk_0.parquet,"bambi,aifm2,pfn2",3,11.289882539625332
chunk_0.parquet,"bambi,mstn,sfmbt1",3,9.057802742321488
chunk_0.parquet,"bambi,mstn,pfn2",3,10.887867354405476
chunk_0.parquet,"bambi,sfmbt1,pfn2",3,9.669095890178582
chunk_0.parquet,"lrrc37a2,fyn,tmt1a",3,11.266591751865016
chunk_0.parquet,"lrrc37a2,fyn,aifm2",3,11.610609152505791
chunk_0.parquet,"lrrc37a2,fyn,mstn",3,10.936230496403464
chunk_0.parquet,"lrrc37a2,fyn,sfmbt1",3,9.084452215154684
chunk_0.parquet,"lrrc37a2,fyn,pfn2",3,11.266591751865016
chunk_0.parquet,"lrrc37a2,tmt1a,aifm2",3,11.289882539625332
chunk_0.parquet,"lrrc37a2,tmt1a,mstn",3,10.887867354405476
chunk_0.parquet,"lrrc37a2,tmt1a,sfmbt1",3,9.657794603868208
chunk_0.parquet,"lrrc37a2,tmt1a,pfn2",3,10.887867354405476
chunk_0.parquet,"lrrc37a2,aifm2,mstn",3,11.289882539625332
chunk_0.parquet,"lrrc37a2,aifm2,sfmbt1",3,9.683738374169753
chunk_0.parquet,"lrrc37a2,aifm2,pfn2",3,11.289882539625332
chunk_0.parquet,"lrrc37a2,mstn,sfmbt1",3,9.11305012508567
chunk_0.parquet,"lrrc37a2,mstn,pfn2",3,10.887867354405476
chunk_0.parquet,"lrrc37a2,sfmbt1,pfn2",3,9.767781076321853
chunk_0.parquet,"fyn,tmt1a,aifm2",3,11.610609152505791
chunk_0.parquet,"fyn,tmt1a,mstn",3,11.266591751865016
chunk_0.parquet,"fyn,tmt1a,sfmbt1",3,9.81415779763191
chunk_0.parquet,"fyn,tmt1a,pfn2",3,11.266591751865016
chunk_0.parquet,"fyn,aifm2,mstn",3,11.319152799410796
chunk_0.parquet,"fyn,aifm2,sfmbt1",3,9.522658693067232
chunk_0.parquet,"fyn,aifm2,pfn2",3,11.610609152505791
chunk_0.parquet,"fyn,mstn,sfmbt1",3,9.011068983724746
chunk_0.parquet,"fyn,mstn,pfn2",3,11.266591751865016
chunk_0.parquet,"fyn,sfmbt1,pfn2",3,9.733091187846934
chunk_0.parquet,"tmt1a,aifm2,mstn",3,11.289882539625332
chunk_0.parquet,"tmt1a,aifm2,sfmbt1",3,10.25768866608895
chunk_0.parquet,"tmt1a,aifm2,pfn2",3,11.289882539625332
chunk_0.parquet,"tmt1a,mstn,sfmbt1",3,9.745074224487775
chunk_0.parquet,"tmt1a,mstn,pfn2",3,10.887867354405476
chunk_0.parquet,"tmt1a,sfmbt1,pfn2",3,9.983510010843972
chunk_0.parquet,"aifm2,mstn,sfmbt1",3,9.556756140321877
chunk_0.parquet,"aifm2,mstn,pfn2",3,11.289882539625332
chunk_0.parquet,"aifm2,sfmbt1,pfn2",3,10.203424260805857
chunk_0.parquet,"mstn,sfmbt1,pfn2",3,9.669095890178582
chunk_0.parquet,"fcrl6,osbp2,bambi,lrrc37a2",4,9.444477210463043
chunk_0.parquet,"fcrl6,osbp2,bambi,fyn",4,9.547632912189709
chunk_0.parquet,"fcrl6,osbp2,bambi,tmt1a",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,bambi,aifm2",4,9.79118392109277
chunk_0.parquet,"fcrl6,osbp2,bambi,mstn",4,9.265012308529313
chunk_0.parquet,"fcrl6,osbp2,bambi,sfmbt1",4,7.799705141657865
chunk_0.parquet,"fcrl6,osbp2,bambi,pfn2",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2,fyn",4,9.649498640696876
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2,tmt1a",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2,aifm2",4,10.052182185582666
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2,mstn",4,9.444477210463043
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2,sfmbt1",4,7.8410827451532015
chunk_0.parquet,"fcrl6,osbp2,lrrc37a2,pfn2",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,fyn,tmt1a",4,9.891918033120707
chunk_0.parquet,"fcrl6,osbp2,fyn,aifm2",4,9.941025629807102
chunk_0.parquet,"fcrl6,osbp2,fyn,mstn",4,9.517132451871486
chunk_0.parquet,"fcrl6,osbp2,fyn,sfmbt1",4,7.802299434818399
chunk_0.parquet,"fcrl6,osbp2,fyn,pfn2",4,9.891918033120707
chunk_0.parquet,"fcrl6,osbp2,tmt1a,aifm2",4,10.052182185582666
chunk_0.parquet,"fcrl6,osbp2,tmt1a,mstn",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,tmt1a,sfmbt1",4,8.478708431979976
chunk_0.parquet,"fcrl6,osbp2,tmt1a,pfn2",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,aifm2,mstn",4,9.79118392109277
chunk_0.parquet,"fcrl6,osbp2,aifm2,sfmbt1",4,8.204488272378132
chunk_0.parquet,"fcrl6,osbp2,aifm2,pfn2",4,10.052182185582666
chunk_0.parquet,"fcrl6,osbp2,mstn,sfmbt1",4,7.799705141657865
chunk_0.parquet,"fcrl6,osbp2,mstn,pfn2",4,9.725137144636514
chunk_0.parquet,"fcrl6,osbp2,sfmbt1,pfn2",4,8.43764110036842
chunk_0.parquet,"fcrl6,bambi,lrrc37a2,fyn",4,10.889498838085238
chunk_0.parquet,"fcrl6,bambi,lrrc37a2,tmt1a",4,11.018076751093977
chunk_0.parquet,"fcrl6,bambi,lrrc37a2,aifm2",4,11.468992670497753
chunk_0.parquet,"fcrl6,bambi,lrrc37a2,mstn",4,10.59877511480355
chunk_0.parquet,"fcrl6,bambi,lrrc37a2,sfmbt1",4,9.199441432248216
chunk_0.parquet,"fcrl6,bambi,lrrc37a2,pfn2",4,11.018076751093977
chunk_0.parquet,"fcrl6,bambi,fyn,tmt1a",4,11.215908912056587
chunk_0.parquet,"fcrl6,bambi,fyn,aifm2",4,11.277223201645445
chunk_0.parquet,"fcrl6,bambi,fyn,mstn",4,10.643308048438847
chunk_0.parquet,"fcrl6,bambi,fyn,sfmbt1",4,9.16137397727034
chunk_0.parquet,"fcrl6,bambi,fyn,pfn2",4,11.215908912056587
chunk_0.parquet,"fcrl6,bambi,tmt1a,aifm2",4,11.468992670497753
chunk_0.parquet,"fcrl6,bambi,tmt1a,mstn",4,11.018076751093977
chunk_0.parquet,"fcrl6,bambi,tmt1a,sfmbt1",4,9.870364472102324
chunk_0.parquet,"fcrl6,bambi,tmt1a,pfn2",4,11.018076751093977
chunk_0.parquet,"fcrl6,bambi,aifm2,mstn",4,11.098200584996679
chunk_0.parquet,"fcrl6,bambi,aifm2,sfmbt1",4,9.697817247442764
chunk_0.parquet,"fcrl6,bambi,aifm2,pfn2",4,11.468992670497753
chunk_0.parquet,"fcrl6,bambi,mstn,sfmbt1",4,9.156880202255877
chunk_0.parquet,"fcrl6,bambi,mstn,pfn2",4,11.018076751093977
chunk_0.parquet,"fcrl6,bambi,sfmbt1,pfn2",4,9.721535925340358
chunk_0.parquet,"fcrl6,lrrc37a2,fyn,tmt1a",4,11.208887242233533
chunk_0.parquet,"fcrl6,lrrc37a2,fyn,aifm2",4,11.617642793056593
chunk_0.parquet,"fcrl6,lrrc37a2,fyn,mstn",4,10.87396518123606
chunk_0.parquet,"fcrl6,lrrc37a2,fyn,sfmbt1",4,9.213869652772924
chunk_0.parquet,"fcrl6,lrrc37a2,fyn,pfn2",4,11.208887242233533
chunk_0.parquet,"fcrl6,lrrc37a2,tmt1a,aifm2",4,11.468992670497753
chunk_0.parquet,"fcrl6,lrrc37a2,tmt1a,mstn",4,11.018076751093977
chunk_0.parquet,"fcrl6,lrrc37a2,tmt1a,sfmbt1",4,9.92050386379447
chunk_0.parquet,"fcrl6,lrrc37a2,tmt1a,pfn2",4,11.018076751093977
chunk_0.parquet,"fcrl6,lrrc37a2,aifm2,mstn",4,11.468992670497753
chunk_0.parquet,"fcrl6,lrrc37a2,aifm2,sfmbt1",4,9.791598752127014
chunk_0.parquet,"fcrl6,lrrc37a2,aifm2,pfn2",4,11.468992670497753
chunk_0.parquet,"fcrl6,lrrc37a2,mstn,sfmbt1",4,9.203493223970579
chunk_0.parquet,"fcrl6,lrrc37a2,mstn,pfn2",4,11.018076751093977
chunk_0.parquet,"fcrl6,lrrc37a2,sfmbt1,pfn2",4,9.71870041770326
chunk_0.parquet,"fcrl6,fyn,tmt1a,aifm2",4,11.635772148801069
chunk_0.parquet,"fcrl6,fyn,tmt1a,mstn",4,11.231852714988324
chunk_0.parquet,"fcrl6,fyn,tmt1a,sfmbt1",4,9.83730861096114
chunk_0.parquet,"fcrl6,fyn,tmt1a,pfn2",4,11.223215438069094
chunk_0.parquet,"fcrl6,fyn,aifm2,mstn",4,11.297362805920379
chunk_0.parquet,"fcrl6,fyn,aifm2,sfmbt1",4,9.709664525813817
chunk_0.parquet,"fcrl6,fyn,aifm2,pfn2",4,11.644152195127191
chunk_0.parquet,"fcrl6,fyn,mstn,sfmbt1",4,9.16162160152497
chunk_0.parquet,"fcrl6,fyn,mstn,pfn2",4,11.22075575341394
chunk_0.parquet,"fcrl6,fyn,sfmbt1,pfn2",4,9.889736885589548
chunk_0.parquet,"fcrl6,tmt1a,aifm2,mstn",4,11.468992670497753
chunk_0.parquet,"fcrl6,tmt1a,aifm2,sfmbt1",4,10.54259804244573
chunk_0.parquet,"fcrl6,tmt1a,aifm2,pfn2",4,11.468992670497753
chunk_0.parquet,"fcrl6,tmt1a,mstn,sfmbt1",4,9.908605140938075
chunk_0.parquet,"fcrl6,tmt1a,mstn,pfn2",4,11.018076751093977
chunk_0.parquet,"fcrl6,tmt1a,sfmbt1,pfn2",4,10.091769719997874
chunk_0.parquet,"fcrl6,aifm2,mstn,sfmbt1",4,9.697817247442764
chunk_0.parquet,"fcrl6,aifm2,mstn,pfn2",4,11.468992670497753
chunk_0.parquet,"fcrl6,aifm2,sfmbt1,pfn2",4,10.312828817277145
chunk_0.parquet,"fcrl6,mstn,sfmbt1,pfn2",4,9.721535925340358
chunk_0.parquet,"osbp2,bambi,lrrc37a2,fyn",4,9.81013167826016
chunk_0.parquet,"osbp2,bambi,lrrc37a2,tmt1a",4,9.628438007876671
chunk_0.parquet,"osbp2,bambi,lrrc37a2,aifm2",4,9.914438260785726
chunk_0.parquet,"osbp2,bambi,lrrc37a2,mstn",4,9.373618809136568
chunk_0.parquet,"osbp2,bambi,lrrc37a2,sfmbt1",4,7.770695762576411
chunk_0.parquet,"osbp2,bambi,lrrc37a2,pfn2",4,9.628438007876671
chunk_0.parquet,"osbp2,bambi,fyn,tmt1a",4,10.00123476691574
chunk_0.parquet,"osbp2,bambi,fyn,aifm2",4,10.040415636804447
chunk_0.parquet,"osbp2,bambi,fyn,mstn",4,9.689744444457542
chunk_0.parquet,"osbp2,bambi,fyn,sfmbt1",4,7.722069846233159
chunk_0.parquet,"osbp2,bambi,fyn,pfn2",4,10.00123476691574
chunk_0.parquet,"osbp2,bambi,tmt1a,aifm2",4,9.914438260785726
chunk_0.parquet,"osbp2,bambi,tmt1a,mstn",4,9.628438007876671
chunk_0.parquet,"osbp2,bambi,tmt1a,sfmbt1",4,8.418458627007503
chunk_0.parquet,"osbp2,bambi,tmt1a,pfn2",4,9.628438007876671
chunk_0.parquet,"osbp2,bambi,aifm2,mstn",4,9.680358334166096
chunk_0.parquet,"osbp2,bambi,aifm2,sfmbt1",4,8.11350554044652
chunk_0.parquet,"osbp2,bambi,aifm2,pfn2",4,9.914438260785722
chunk_0.parquet,"osbp2,bambi,mstn,sfmbt1",4,7.740672371424722
chunk_0.parquet,"osbp2,bambi,mstn,pfn2",4,9.628438007876671
chunk_0.parquet,"osbp2,bambi,sfmbt1,pfn2",4,8.355460578304548
chunk_0.parquet,"osbp2,lrrc37a2,fyn,tmt1a",4,10.00123476691574
chunk_0.parquet,"osbp2,lrrc37a2,fyn,aifm2",4,10.220226308514599
chunk_0.parquet,"osbp2,lrrc37a2,fyn,mstn",4,9.81013167826016
chunk_0.parquet,"osbp2,lrrc37a2,fyn,sfmbt1",4,7.792328330324088
chunk_0.parquet,"osbp2,lrrc37a2,fyn,pfn2",4,10.00123476691574
chunk_0.parquet,"osbp2,lrrc37a2,tmt1a,aifm2",4,9.914438260785722
chunk_0.parquet,"osbp2,lrrc37a2,tmt1a,mstn",4,9.628438007876671
chunk_0.parquet,"osbp2,lrrc37a2,tmt1a,sfmbt1",4,8.427946042673904
chunk_0.parquet,"osbp2,lrrc37a2,tmt1a,pfn2",4,9.628438007876671
chunk_0.parquet,"osbp2,lrrc37a2,aifm2,mstn",4,9.914438260785722
chunk_0.parquet,"osbp2,lrrc37a2,aifm2,sfmbt1",4,8.194474716090927
chunk_0.parquet,"osbp2,lrrc37a2,aifm2,pfn2",4,9.914438260785722
chunk_0.parquet,"osbp2,lrrc37a2,mstn,sfmbt1",4,7.789400645158972
chunk_0.parquet,"osbp2,lrrc37a2,mstn,pfn2",4,9.628438007876671
chunk_0.parquet,"osbp2,lrrc37a2,sfmbt1,pfn2",4,8.390480976406785
chunk_0.parquet,"osbp2,fyn,tmt1a,aifm2",4,10.220226308514599
chunk_0.parquet,"osbp2,fyn,tmt1a,mstn",4,10.00123476691574
chunk_0.parquet,"osbp2,fyn,tmt1a,sfmbt1",4,8.395898366759322
chunk_0.parquet,"osbp2,fyn,tmt1a,pfn2",4,10.00123476691574
chunk_0.parquet,"osbp2,fyn,aifm2,mstn",4,10.040415636804447
chunk_0.parquet,"osbp2,fyn,aifm2,sfmbt1",4,8.105541221500179
chunk_0.parquet,"osbp2,fyn,aifm2,pfn2",4,10.2202263085146
chunk_0.parquet,"osbp2,fyn,mstn,sfmbt1",4,7.722069846233159
chunk_0.parquet,"osbp2,fyn,mstn,pfn2",4,10.00123476691574
chunk_0.parquet,"osbp2,fyn,sfmbt1,pfn2",4,8.593272859056079
chunk_0.parquet,"osbp2,tmt1a,aifm2,mstn",4,9.914438260785722
chunk_0.parquet,"osbp2,tmt1a,aifm2,sfmbt1",4,8.907501420518184
chunk_0.parquet,"osbp2,tmt1a,aifm2,pfn2",4,9.914438260785722
chunk_0.parquet,"osbp2,tmt1a,mstn,sfmbt1",4,8.43232377787347
chunk_0.parquet,"osbp2,tmt1a,mstn,pfn2",4,9.628438007876671
chunk_0.parquet,"osbp2,tmt1a,sfmbt1,pfn2",4,8.739975607441536
chunk_0.parquet,"osbp2,aifm2,mstn,sfmbt1",4,8.11350554044652
chunk_0.parquet,"osbp2,aifm2,mstn,pfn2",4,9.914438260785726
chunk_0.parquet,"osbp2,aifm2,sfmbt1,pfn2",4,8.811138284879908
chunk_0.parquet,"osbp2,mstn,sfmbt1,pfn2",4,8.355460578304548
chunk_0.parquet,"bambi,lrrc37a2,fyn,tmt1a",4,11.266591751865016
chunk_0.parquet,"bambi,lrrc37a2,fyn,aifm2",4,11.610609152505791
chunk_0.parquet,"bambi,lrrc37a2,fyn,mstn",4,10.936230496403464
chunk_0.parquet,"bambi,lrrc37a2,fyn,sfmbt1",4,9.062788550716823
chunk_0.parquet,"bambi,lrrc37a2,fyn,pfn2",4,11.266591751865016
chunk_0.parquet,"bambi,lrrc37a2,tmt1a,aifm2",4,11.289882539625332
chunk_0.parquet,"bambi,lrrc37a2,tmt1a,mstn",4,10.887867354405476
chunk_0.parquet,"bambi,lrrc37a2,tmt1a,sfmbt1",4,9.705089128411919
chunk_0.parquet,"bambi,lrrc37a2,tmt1a,pfn2",4,10.887867354405476
chunk_0.parquet,"bambi,lrrc37a2,aifm2,mstn",4,11.289882539625332
chunk_0.parquet,"bambi,lrrc37a2,aifm2,sfmbt1",4,9.596386566197005
chunk_0.parquet,"bambi,lrrc37a2,aifm2,pfn2",4,11.289882539625332
chunk_0.parquet,"bambi,lrrc37a2,mstn,sfmbt1",4,9.084513939923605
chunk_0.parquet,"bambi,lrrc37a2,mstn,pfn2",4,10.887867354405476
chunk_0.parquet,"bambi,lrrc37a2,sfmbt1,pfn2",4,9.680830361906633
chunk_0.parquet,"bambi,fyn,tmt1a,aifm2",4,11.610609152505791
chunk_0.parquet,"bambi,fyn,tmt1a,mstn",4,11.266591751865016
chunk_0.parquet,"bambi,fyn,tmt1a,sfmbt1",4,9.683244089677235
chunk_0.parquet,"bambi,fyn,tmt1a,pfn2",4,11.266591751865016
chunk_0.parquet,"bambi,fyn,aifm2,mstn",4,11.319152799410796
chunk_0.parquet,"bambi,fyn,aifm2,sfmbt1",4,9.522658693067232
chunk_0.parquet,"bambi,fyn,aifm2,pfn2",4,11.610609152505791
chunk_0.parquet,"bambi,fyn,mstn,sfmbt1",4,9.011068983724746
chunk_0.parquet,"bambi,fyn,mstn,pfn2",4,11.266591751865016
chunk_0.parquet,"bambi,fyn,sfmbt1,pfn2",4,9.867965481469772
chunk_0.parquet,"bambi,tmt1a,aifm2,mstn",4,11.289882539625332
chunk_0.parquet,"bambi,tmt1a,aifm2,sfmbt1",4,10.199304540161519
chunk_0.parquet,"bambi,tmt1a,aifm2,pfn2",4,11.289882539625332
chunk_0.parquet,"bambi,tmt1a,mstn,sfmbt1",4,9.759565919022839
chunk_0.parquet,"bambi,tmt1a,mstn,pfn2",4,10.887867354405476
chunk_0.parquet,"bambi,tmt1a,sfmbt1,pfn2",4,10.014322407306874
chunk_0.parquet,"bambi,aifm2,mstn,sfmbt1",4,9.556756140321877
chunk_0.parquet,"bambi,aifm2,mstn,pfn2",4,11.289882539625332
chunk_0.parquet,"bambi,aifm2,sfmbt1,pfn2",4,10.24787349966277
chunk_0.parquet,"bambi,mstn,sfmbt1,pfn2",4,9.662751022669033
chunk_0.parquet,"lrrc37a2,fyn,tmt1a,aifm2",4,11.610609152505791
chunk_0.parquet,"lrrc37a2,fyn,tmt1a,mstn",4,11.266591751865016
chunk_0.parquet,"lrrc37a2,fyn,tmt1a,sfmbt1",4,9.806664172768894
chunk_0.parquet,"lrrc37a2,fyn,tmt1a,pfn2",4,11.266591751865016
chunk_0.parquet,"lrrc37a2,fyn,aifm2,mstn",4,11.610609152505791
chunk_0.parquet,"lrrc37a2,fyn,aifm2,sfmbt1",4,9.621148065473808
chunk_0.parquet,"lrrc37a2,fyn,aifm2,pfn2",4,11.610609152505791
chunk_0.parquet,"lrrc37a2,fyn,mstn,sfmbt1",4,9.065022982894428
chunk_0.parquet,"lrrc37a2,fyn,mstn,pfn2",4,11.266591751865016
chunk_0.parquet,"lrrc37a2,fyn,sfmbt1,pfn2",4,9.836229285746963
chunk_0.parquet,"lrrc37a2,tmt1a,aifm2,mstn",4,11.289882539625332
chunk_0.parquet,"lrrc37a2,tmt1a,aifm2,sfmbt1",4,10.355570138926929
chunk_0.parquet,"lrrc37a2,tmt1a,aifm2,pfn2",4,11.289882539625332
chunk_0.parquet,"lrrc37a2,tmt1a,mstn,sfmbt1",4,9.877011307475055
